Timestamp,Sender,Message,Type
2024-11-08 13:23:50,Defne,i know ama simdi,Text
2024-11-08 13:23:57,Defne,bu bana bi seetti,Text
2024-11-08 13:24:10,Defne,irdaya mesaj atmak istiyorum ama cok uzun zamandir yazmadim diye utandim,Text
2024-11-08 13:25:09,Gülbin,yaaa yaz tabii ki mal mısın,Text
2024-11-08 13:32:51,Defne,🥺🥺,Text
2024-11-08 13:32:55,Defne,ne dicem🤭🤭,Text
2024-11-08 13:42:13,Gülbin,hocam sayenizde 2 sene sonra sınıftakilere ben anlatıyorum,Text
2024-11-08 13:53:49,Defne,ay cok suko,Text
2024-11-08 13:53:51,Defne,ihihi,Text
2024-11-08 14:05:19,Azra,bacim sen hep attt,Text
2024-11-08 14:05:21,Azra,gulbin atmasin,Text
2024-11-08 14:05:22,Azra,HENDNWHSHAHAQHAH,Text
2024-11-08 14:06:36,Gülbin,MFKCKCLCLFLGLFOF,Text
2024-11-08 14:10:50,Gülbin,abi koray,Text
2024-11-08 14:10:55,Gülbin,oray olmui,Text
2024-11-08 14:18:32,Azra,HENCNSNXNSDNWMD,Text
2024-11-08 15:03:47,Gülbin,karakterli bardak hulamadım bardak biraz karaktersiz oldu ama🥺🥺 diyo,Text
2024-11-08 15:03:48,Gülbin,AHDJKFKF,Text
2024-11-08 15:03:50,Gülbin,aşırı tatlı,Text
2024-11-08 15:03:52,Gülbin,HIZURRR,Text
2024-11-08 15:08:02,Defne,OHAAAAAAAAA,Text
2024-11-08 15:08:02,Defne,aMKKKKKK,Text
2024-11-08 15:08:05,Defne,ASIRI TATLOHHHH,Text
2024-11-08 15:09:27,Defne,🥺🥺🥺🥺,Text
2024-11-08 15:09:35,Eslem,Gulbinin bu akademik yılda oysho modeline dönüşmesi,Text
2024-11-08 15:10:46,Gülbin,AHSMCJXMCKDÖCÖCM,Text
2024-11-08 15:30:33,Azra,ya bu kadin ask,Text
2024-11-08 15:30:35,Azra,bu kadin asssskkkk,Text
2024-11-08 15:30:37,Azra,cidden,Text
2024-11-08 15:30:38,Azra,🥹🥹🥹,Text
2024-11-08 16:06:30,Defne,asiri tatli cidden delirdim,Text
2024-11-08 16:34:42,Defne,OHHHHHHHHH,Text
2024-11-08 17:17:41,Gülbin,AJSMKCKF,Text
2024-11-08 17:18:17,Defne,suna sabah baktim da cevap verdim mi hatirlamiyorum,Text
2024-11-08 17:20:38,Defne,ciddi delirdim ya off,Text
2024-11-08 17:22:36,Defne,huzur,Text
2024-11-08 17:22:39,Defne,max aktivite,Text
2024-11-08 17:22:42,Defne,biz arkadaş olduk galiba,Text
2024-11-08 17:22:44,Defne,şLÖŞWLERÖŞLWERÖEŞLWWLŞEÖREÖWLŞÖEWEWRŞE,Text
2024-11-08 17:28:07,Gülbin,Brosss,Text
2024-11-08 19:04:30,Ben,sizin cuddlesssss,Text
2024-11-08 19:51:55,Eslem,dhskhdskjhdslk,Text
2024-11-08 23:03:41,Eslem,If in doubt always h bar,Text
2024-11-08 23:05:49,Defne,ben gozune girmek icin yaptim cnm,Text
2024-11-08 23:05:53,Defne,biliyorum h bar oldugunu,Text
2024-11-08 23:05:59,Defne,ciplak foto goremedin diye kiskanma,Text
2024-11-08 23:06:02,Defne,atarim sana da,Text
2024-11-09 00:08:34,Defne,kac paraydin,Text
2024-11-09 00:19:33,Gülbin,WJDMCKMDDÖ kes amcık,Text
2024-11-09 00:37:16,Ben,AHAHAH ABI,Text
2024-11-09 00:37:21,Ben,o zeki küçğk çocuk,Text
2024-11-09 00:37:23,Ben,h bar,Text
2024-11-09 00:37:24,Ben,kid,Text
2024-11-09 00:37:28,Ben,AFERRRIM,Text
2024-11-09 00:37:35,Ben,AHAHA ASKIM,Text
2024-11-09 00:37:38,Ben,sen evlatlık,Text
2024-11-09 01:52:28,Eslem,Wooohoooo,Text
2024-11-09 01:52:35,Eslem,Neye secildin,Text
2024-11-09 02:11:07,Defne,events officerrr,Text
2024-11-09 02:12:12,Eslem,Neyde ama,Text
2024-11-09 02:12:16,Eslem,Neyin events officeru,Text
2024-11-09 02:13:28,Defne,chemical engineering society,Text
2024-11-09 02:16:59,Eslem,Wooohoooo boss bitchhhh,Text
2024-11-09 08:41:01,Azra,bacimmm,Text
2024-11-09 08:41:05,Azra,hayirli olsun,Text
2024-11-09 08:41:18,Azra,cidden hem ask hem kariyer kadin yaa,Text
2024-11-09 10:49:37,Gülbin,ohaaaa be analamamıştım,Text
2024-11-09 10:49:38,Gülbin,HEHEHEHE,Text
2024-11-09 10:50:38,Gülbin,allahım çok güzel bi video,Text
2024-11-09 11:23:52,Defne,hihh,Text
2024-11-09 11:24:04,Defne,napionuz,Text
2024-11-09 11:31:19,Gülbin,m,Text
2024-11-09 11:31:21,Gülbin,SNDMDKFMFLGÖ,Text
2024-11-09 11:31:23,Gülbin,benim fangirllik,Text
2024-11-09 11:40:04,Defne,KANKA,Text
2024-11-09 11:40:06,Defne,AMK,Text
2024-11-09 11:55:43,Gülbin,AMSMDMCÖCC,Text
2024-11-09 12:16:51,Defne,masallah,Text
2024-11-09 12:16:56,Defne,Dunyanin en komik seyi,Text
2024-11-09 12:16:59,Defne,JSHAHWHAHHAHAHAHHAHAHAHAHAHQHHWHWHWHAHA,Text
2024-11-09 12:17:02,Defne,cok tatlisin mak,Text
2024-11-09 12:17:03,Defne,mal,Text
2024-11-09 12:17:40,Gülbin,AHDMCMFMCMFM,Text
2024-11-09 12:17:42,Gülbin,hihihiihh,Text
2024-11-09 12:17:46,Defne,ondan daha cok atiyorum artik,Text
2024-11-09 12:17:49,Gülbin,yerloo,Text
2024-11-09 12:18:01,Gülbin,HİHİHİHİHŞHİHİJİJİ,Text
2024-11-09 12:18:04,Gülbin,ya yapmaaaa,Text
2024-11-09 12:18:07,Defne,HAHAHAHA,Text
2024-11-09 12:18:19,Defne,ya cok svyrm😡,Text
2024-11-09 12:18:26,Gülbin,hihihihijiijj,Text
2024-11-09 12:18:28,Defne,AAAYYYYY IHIHIHIIHIH,Text
2024-11-09 12:18:29,Gülbin,ne diyosunnnnn,Text
2024-11-09 12:18:30,Gülbin,uffff,Text
2024-11-09 12:18:40,Gülbin,bugun ask pitircigiyim,Text
2024-11-09 12:18:46,Gülbin,cok sevneyin,Text
2024-11-09 12:18:48,Gülbin,💞👼🏻👼🏻👼🏻,Text
2024-11-09 12:18:59,Defne,YYYYAAA,Text
2024-11-09 12:19:28,Gülbin,conversation of energy,Text
2024-11-09 12:19:30,Gülbin,SJDMFK,Text
2024-11-09 12:19:32,Gülbin,altta kölen,Text
2024-11-09 12:22:09,Defne,HAHAHHAHAHA,Text
2024-11-09 12:22:15,Defne,dun,Text
2024-11-09 12:22:20,Defne,racist jokelarimizi anlattim,Text
2024-11-09 12:22:21,Defne,bugun baktim,Text
2024-11-09 12:22:23,Defne,ben daha beyazin,Text
2024-11-09 12:22:24,Defne,m,Text
2024-11-09 12:22:29,Defne,pist kac parasin sen,Text
2024-11-09 12:22:30,Defne,yapiyorum,Text
2024-11-09 12:22:37,Defne,HEHWGGWGWGWGWGWGWGGHWHWHW,Text
2024-11-09 12:22:47,Defne,DUN COK,Text
2024-11-09 12:22:48,Defne,guzeldi,Text
2024-11-09 12:22:52,Defne,hyde parkta yuruduk,Text
2024-11-09 12:23:00,Defne,ordeklere kugulara bak bizikkoooo dedik,Text
2024-11-09 12:23:01,Defne,sonra,Text
2024-11-09 12:23:09,Defne,bi hot chocolate store vardi,Text
2024-11-09 12:23:16,Defne,gece 10 ama asiri sira vardi,Text
2024-11-09 12:23:18,Defne,dedik kesin guzeldir,Text
2024-11-09 12:23:22,Defne,boyle,Text
2024-11-09 12:23:42,Defne,cok gzldi,Text
2024-11-09 12:23:43,Defne,ihihiih,Text
2024-11-09 12:24:11,Defne,bugun de dedimmm hyde parkta kahvalti,Text
2024-11-09 12:24:21,Defne,sonra işim var,Text
2024-11-09 12:24:31,Defne,bide bide,Text
2024-11-09 12:28:29,Gülbin,AKSMDMDMD,Text
2024-11-09 12:28:35,Gülbin,YAAAA,Text
2024-11-09 12:28:52,Gülbin,ohaaa so cibe mk,Text
2024-11-09 12:30:35,Defne,cok tatli,Text
2024-11-09 12:31:03,Azra,oha cok iyiii,Text
2024-11-09 12:31:13,Azra,evettt,Text
2024-11-09 12:31:37,Azra,yaaaaaa,Text
2024-11-09 12:31:46,Azra,siz bayaaa asksinizzzzz,Text
2024-11-09 12:31:58,Azra,ALLAH BI YASTIKTA KOCASIN BE BACIM,Text
2024-11-09 12:32:26,Defne,azra bacim,Text
2024-11-09 12:32:29,Defne,bana siparis vercen hala,Text
2024-11-09 12:32:33,Defne,ya salakkk,Text
2024-11-09 12:32:38,Defne,ordekten mi cikardin bunu mal,Text
2024-11-09 12:32:39,Defne,GAHAHHA,Text
2024-11-09 12:34:06,Azra,kankaaa evet insallah🙏🏻🙏🏻🙏🏻🙏🏻,Text
2024-11-09 12:34:15,Azra,kanka cok sevimli bi aktivite amaaa,Text
2024-11-09 12:34:23,Azra,ben bunu bugun yapiyim,Text
2024-11-09 12:34:25,Azra,kutupte cidden,Text
2024-11-09 12:34:32,Azra,GULBIN DOVERKEN BENI,Text
2024-11-09 12:39:31,Defne,siz her hafta sonu kutupe mi gidio uz,Text
2024-11-09 12:39:36,Defne,i love it,Text
2024-11-09 12:41:47,Azra,evet💗🥰💗🥰,Text
2024-11-09 12:41:52,Azra,BRAVO VALISAN KADINA BRAVO,Text
2024-11-09 12:41:58,Azra,biri labtan 0 alir digeri vizeden 10,Text
2024-11-09 12:41:59,Azra,HENFNWNDNWXMWMXMWMD,Text
2024-11-09 12:42:05,Azra,BIZIM KIZLARDA COK CALISIYO,Text
2024-11-09 12:51:47,Gülbin,akşam yaparsın asla ders çalışma vaktinde onu no,Text
2024-11-09 12:51:56,Gülbin,AKSKDKFKFKF,Text
2024-11-09 12:59:29,Azra,EVET ZATEN,Text
2024-11-09 13:03:13,Azra,YA TAVSANNNNNN,Text
2024-11-09 13:06:46,Defne,MASOOO,Text
2024-11-09 17:17:19,Defne,AY COK OZENDIM,Text
2024-11-09 17:17:21,Defne,COK GUZELSINIZ,Text
2024-11-09 17:17:24,Defne,TAM BIR FALL,Text
2024-11-09 17:17:25,Defne,AUTUMN,Text
2024-11-09 17:17:35,Defne,duygunun atkisinin guzellihi,Text
2024-11-09 18:50:34,Defne,https://vt.tiktok.com/ZSjSbC9Me/,Text
2024-11-09 21:42:14,Gülbin,abi editinize aşırı düşüyorum,Text
2024-11-09 21:42:16,Gülbin,bağımlı oldum,Text
2024-11-09 21:42:17,Gülbin,AMDÖCLCÖCÖ,Text
2024-11-09 21:42:31,Defne,KANKA SEN,Text
2024-11-09 21:42:33,Defne,DELISIN AQ,Text
2024-11-09 21:42:35,Defne,HSHAGAVGWGWGWGWGWGGAHAHW,Text
2024-11-09 21:42:43,Gülbin,WKDÖFLFÖ aşırı instadaki editler gibi oldu,Text
2024-11-09 21:42:51,Gülbin,🧿🧿🧿,Text
2024-11-09 21:42:58,Gülbin,edite diil size akdmcö,Text
2024-11-09 22:01:44,Gülbin,AKSMDKDKMDMDMD stop me aq,Text
2024-11-09 22:43:01,Defne,KANKA DELIRICEM,Text
2024-11-09 22:43:02,Defne,DHAGGAGAH,Text
2024-11-09 22:43:04,Defne,HEPSINI BERABER IZLEDIK,Text
2024-11-09 22:43:06,Defne,DHAGWGGWHWHHA,Text
2024-11-09 22:43:07,Defne,COK CRINGE,Text
2024-11-09 22:44:31,Gülbin,AHAJXNXKSKCDKCJDKDLC,Text
2024-11-09 22:52:42,Defne,""" niye ciplak fotom gulbinde var""",Text
2024-11-09 23:00:07,Gülbin,kanka niye çocuğa izletiyosun ya mal mal şeylerimizi,Text
2024-11-09 23:00:09,Gülbin,WMRMFKFÖCÖCL,Text
2024-11-09 23:00:17,Gülbin,adli tıp queen,Text
2024-11-09 23:00:26,Gülbin,izlerme bi daha,Text
2024-11-09 23:40:11,Azra,HENCNSNXNSDNMWDMSS,Text
2024-11-09 23:40:12,Azra,KANKA,Text
2024-11-10 00:08:23,Defne,KANKA GSGAGAGGAGAAHH,Text
2024-11-10 00:08:27,Defne,tamam,Text
2024-11-10 00:08:29,Defne,gulduk aq,Text
2024-11-10 00:08:30,Defne,ahahahgaha,Text
2024-11-10 00:08:39,Defne,ben pnlayken,Text
2024-11-10 00:08:40,Defne,asiri guldum,Text
2024-11-10 00:08:44,Defne,o yuzden,Text
2024-11-10 00:08:47,Defne,soylenek zorunda kaldim,Text
2024-11-10 00:08:48,Defne,HAHHAHAW,Text
2024-11-10 00:10:28,Gülbin,AksAMDMFÖKC,Text
2024-11-10 02:12:22,Gülbin,diğer küçük pembe de öyküm ALDÖCÖCL,Text
2024-11-10 02:36:14,Gülbin,‎This message was deleted.,Text
2024-11-10 02:47:46,Defne,KANKA,Text
2024-11-10 02:47:48,Defne,HAHHAHAHAHHAHA,Text
2024-11-10 02:47:50,Defne,MULEMMMELSIN,Text
2024-11-10 02:53:38,Gülbin,AAAA QUEENS REUNION,Text
2024-11-10 03:31:34,Defne,KANKA HDHAHAHHAHAHAHAHAHAHHA,Text
2024-11-10 08:26:16,Azra,HENCKWDNAHXNAKSMAD,Text
2024-11-10 08:26:24,Azra,allahim,Text
2024-11-10 08:26:27,Azra,gece gece,Text
2024-11-10 08:26:30,Azra,deli sanicaklar,Text
2024-11-10 08:26:33,Azra,aHednwjxbahamamd,Text
2024-11-10 10:06:55,Defne,yok bence,Text
2024-11-10 10:06:59,Defne,gelisme var baya,Text
2024-11-10 10:07:18,Defne,hala gulumsemiyo ama,Text
2024-11-10 10:07:19,Defne,HAHAHHA,Text
2024-11-10 10:09:41,Defne,napionuzx,Text
2024-11-10 11:05:41,Gülbin,SISMCKCLCL,Text
2024-11-10 11:05:43,Gülbin,bence de gelişme var,Text
2024-11-10 11:05:49,Gülbin,ama çalışmıpm,Text
2024-11-10 11:06:00,Gülbin,size video attıkça yapıyorum,Text
2024-11-10 11:06:04,Gülbin,oh,Text
2024-11-10 11:11:09,Azra,abi pilatese gittik,Text
2024-11-10 11:11:11,Azra,oldummmm,Text
2024-11-10 11:43:19,Azra,yeroooo,Text
2024-11-10 14:01:46,Defne,AAYYYY,Text
2024-11-10 14:01:49,Defne,kimle,Text
2024-11-10 14:02:10,Azra,gulbisle,Text
2024-11-10 14:02:45,Defne,YYYAAA,Text
2024-11-10 16:05:22,Ben,ayrılın yeter artığğk,Text
2024-11-10 16:43:07,Defne,OHA,Text
2024-11-10 16:43:12,Defne,I MAKYAJ  NE COKKK FUZELLL,Text
2024-11-10 16:43:14,Defne,COK COK COK,Text
2024-11-10 17:02:14,Duru,checkmark,Text
2024-11-10 17:02:19,Duru,guys,Text
2024-11-10 17:02:20,Duru,sanırsamsa,Text
2024-11-10 17:02:27,Defne,he,Text
2024-11-10 17:02:27,Duru,ehliyetim var artık????,Text
2024-11-10 17:02:32,Duru,yani sanırım geçtim,Text
2024-11-10 17:02:34,Duru,HAHSJWJXJWJDJAJS,Text
2024-11-10 17:02:34,Defne,NE DIYOSUNNNNNN,Text
2024-11-10 17:02:39,Defne,I GOT MY DRIVERS LICENCE LAST WEEK,Text
2024-11-10 17:02:48,Defne,NE DIYYYOSUNNNNN,Text
2024-11-10 17:02:49,Duru,HASHAJZJA HEMEN AÇIP DİNLEMEM LAZIM,Text
2024-11-10 17:02:52,Defne,🧿🧿🧿🧿🧿🧿,Text
2024-11-10 17:02:59,Defne,Askimmmm,Text
2024-11-10 17:03:07,Defne,ARABANDA KORNALAR CALMAK NASIP ETSIN ALLLAAAHHHHH,Text
2024-11-10 17:03:13,Duru,yani biraz debriyajda fazla titrettim falan en sonda,Text
2024-11-10 17:03:15,Defne,ERKEK CATCALLAMAK NASIP ETSIN,Text
2024-11-10 17:03:21,Duru,ama geçmişim gibi davrandılar,Text
2024-11-10 17:03:22,Defne,olsun ben l park edememistim yine de verdiler,Text
2024-11-10 17:03:23,Duru,bi an anlamadım,Text
2024-11-10 17:03:23,Defne,hala edemio,Text
2024-11-10 17:03:26,Duru,oha,Text
2024-11-10 17:03:26,Defne,m,Text
2024-11-10 17:03:28,Duru,HAHZJWJZAJDJAJZJAJS,Text
2024-11-10 17:03:29,Defne,HAHAHHAHAHAHAHAHHAHAHAHAHAHAHAHA,Text
2024-11-10 17:03:36,Duru,park en rahat kısımdı,Text
2024-11-10 17:03:44,Defne,ogretirsin artik askim,Text
2024-11-10 17:03:50,Defne,YA COK SEVINDIM,Text
2024-11-10 17:03:55,Duru,arabada 4 kişi oldu diye mi ne hiç titretmediğüm kadar debriyaj titrettim,Text
2024-11-10 17:03:57,Duru,HAJZJWJZJWSJ,Text
2024-11-10 17:04:06,Duru,abi ama,Text
2024-11-10 17:05:18,Duru,benim buna yüklediğim bile anlam,Text
2024-11-10 17:05:38,Duru,ama dızolarımla derslerimi özlücem🥺🫶,Text
2024-11-10 17:05:40,Duru,😭,Text
2024-11-10 17:05:45,Duru,mustiyle yasir,Text
2024-11-10 17:06:06,Defne,YAAAASIRRRRRRR,Text
2024-11-10 17:06:10,Defne,GJAHAGWHHAHAHAHAHAHH,Text
2024-11-10 17:06:21,Defne,aoylemiyolar mi onceden,Text
2024-11-10 17:06:23,Defne,DURUNUN,Text
2024-11-10 17:06:35,Defne,HOCALARLA OLAN,Text
2024-11-10 17:06:37,Defne,OZLEMI,Text
2024-11-10 17:06:47,Defne,FURKOLARI DA cok ozledi,Text
2024-11-10 17:06:49,Defne,Zhahahhahahaha,Text
2024-11-10 17:06:52,Duru,neyi,Text
2024-11-10 17:07:08,Duru,ya hayır işte arabayı durdurdum indim artık hadi sen eve git falan oldu bi,Text
2024-11-10 17:07:11,Duru,ama bitti anlamjnda,Text
2024-11-10 17:07:23,Duru,ama iyi bi vibeda mı kötü mü anlamadım tam gibi oldu,Text
2024-11-10 17:07:31,Duru,ama yasir geçtin dedi,Text
2024-11-10 17:08:13,Duru,yasir levelc5e benzeyen btw,Text
2024-11-10 17:08:18,Duru,yani kendisi öyle iddia ediyo,Text
2024-11-10 17:08:20,Duru,WHSHAHZHWHZJWZJWJD,Text
2024-11-10 17:09:15,Duru,HAJZJWJZJWJZJWJZKWDMAJS KANKA EVET,Text
2024-11-10 17:09:36,Duru,KANKA TAM OLARAK FURKAN = MUSTİ BU ARADA TİP VIBE HER ŞEY OLARAK,Text
2024-11-10 17:09:44,Duru,bunu mustiye de dedim zaten,Text
2024-11-10 17:10:09,Duru,evet evet trafiğe çıkamam yani normal trafikte bi ders lazım,Text
2024-11-10 17:10:25,Duru,ahzjjwsjajwja oha such a grown uppp,Text
2024-11-10 17:10:34,Duru,İHİHİHHİ GUUUURRL,Text
2024-11-10 17:10:59,Duru,HAHSHWJJZJWJZJWJZJWKS KANKA,Text
2024-11-10 17:11:11,Duru,HAJSJWJZJWJZJWJZJWJDS HIAAAAĞĞĞMİİİİİİĞĞĞNNNN,Text
2024-11-10 17:11:25,Duru,bu hangi şarkıydı abi HAJZJAJSQJSJAHZJWHD,Text
2024-11-10 17:11:34,Duru,olivianınkini mi diyosun başka bişi mi,Text
2024-11-10 17:13:19,Duru,furkiye benzemesini yani,Text
2024-11-10 17:22:23,Defne,yes o,Text
2024-11-10 17:58:41,Zeynep,ihihihihiihih,Text
2024-11-10 18:03:47,Zeynep,KANKA,Text
2024-11-10 18:03:49,Zeynep,ANDÖSJDMSJDMSJDKSJD,Text
2024-11-10 18:03:54,Zeynep,DELİRCEM,Text
2024-11-10 18:04:00,Zeynep,ÖYLE Bİ YAZMIŞSIN Kİ,Text
2024-11-10 18:04:01,Zeynep,AHDKAJDÖSJDLDJD,Text
2024-11-10 18:04:11,Zeynep,mmmğphhhhhh,Text
2024-11-10 18:05:22,Defne,KANKA HAHAHHAHA,Text
2024-11-10 18:05:25,Duru,ahjzJzjajzkw so coozzzyyy,Text
2024-11-10 18:05:26,Defne,i-,Text
2024-11-10 18:05:36,Duru,HAJZJAJSJS AŞKIM,Text
2024-11-10 18:05:43,Duru,senin uçağın ne zaman @905378333878,Text
2024-11-10 18:06:05,Duru,HAJZJWJZJWJSJAJS,Text
2024-11-10 18:06:11,Duru,GERÇEKTEN AHAHAHZJJS,Text
2024-11-10 18:06:54,Defne,KANKA DHSVBAGAHAGAHAHHA,Text
2024-11-10 18:06:56,Defne,HEHWHAHAHAHHAHAHHAHA,Text
2024-11-10 18:07:01,Defne,abi bunlarin,Text
2024-11-10 18:07:04,Defne,kalori takintisi da,Text
2024-11-10 18:07:19,Duru,HAJZJWJZJW GERÇEKTEN,Text
2024-11-10 18:07:29,Defne,hani,Text
2024-11-10 18:07:46,Defne,metos gunde 5000 kcal falan yiyo aaw,Text
2024-11-10 18:07:50,Azra,yakaladik daddyi,Text
2024-11-10 18:07:50,Defne,bide ful seker,Text
2024-11-10 18:07:56,Defne,AAAAAAAAYYYYYY,Text
2024-11-10 18:08:08,Defne,🧚🧚🧚,Text
2024-11-10 18:08:14,Duru,onlar da bu arada bence faxla kalori almaya çalışıyolar da şekere takıklar,Text
2024-11-10 18:08:21,Duru,proteinden kalori kasıyolae ama mesela,Text
2024-11-10 18:08:51,Duru,macbeth’lerin olmadığı bi dünya diliyorum SLAAAAYYYY,Text
2024-11-10 18:11:14,Gülbin,HİHİHİHİHİ,Text
2024-11-10 18:12:03,Gülbin,ALLAHIM DILF CRUSHIMA KAVUŞTURANA ŞÜKÜRLER,Text
2024-11-10 18:12:06,Gülbin,BAMMMMBAŞKA,Text
2024-11-10 18:24:52,Gülbin,SLAY GIRL,Text
2024-11-10 18:25:23,Gülbin,KANKA AHSNNX,Text
2024-11-10 18:25:30,Zeynep,15.50 aşkm,Text
2024-11-10 18:25:32,Zeynep,iihihihiihih,Text
2024-11-10 18:25:44,Zeynep,abi hiçbi foto yüklenmiyo,Text
2024-11-10 18:25:46,Zeynep,😩,Text
2024-11-10 18:25:51,Zeynep,ay bu yüklendi,Text
2024-11-10 18:25:59,Zeynep,kanka yanında adam o kadar sıradan görünüyo ki,Text
2024-11-10 18:26:02,Zeynep,ABİ,Text
2024-11-10 18:26:06,Zeynep,SEN ŞAKA MISIN BE,Text
2024-11-10 18:26:07,Zeynep,KARI,Text
2024-11-10 18:26:11,Zeynep,AŞIRI GÜZELSİN,Text
2024-11-10 18:26:14,Zeynep,VE KIRMIZI,Text
2024-11-10 18:26:18,Zeynep,NASILLLLLL YAKIŞMIŞ,Text
2024-11-10 18:26:28,Zeynep,KANKA BAK İŞTE SANA BÖYLE CANLI RENKLER,Text
2024-11-10 18:26:35,Zeynep,BAMMMMBAŞKA Bİ YAKIŞIYO YAAAA,Text
2024-11-10 18:26:37,Zeynep,HOFFFFF,Text
2024-11-10 18:26:39,Zeynep,OF İŞTE OFFFFF,Text
2024-11-10 18:26:44,Zeynep,AŞIRI GÜZEL AQ,Text
2024-11-10 18:26:46,Zeynep,DELİRECEM,Text
2024-11-10 18:27:00,Zeynep,AY PARLIYO RESMEN KARI,Text
2024-11-10 18:27:11,Gülbin,2 senelik crushım deli manyak bişi,Text
2024-11-10 18:27:21,Gülbin,hani azdım azdım kudurdum oyun boyu,Text
2024-11-10 18:27:28,Zeynep,mmmmğğğhhhhhhhhhh,Text
2024-11-10 18:27:30,Zeynep,ay ihihihihiihih,Text
2024-11-10 18:27:32,Zeynep,ben de sana,Text
2024-11-10 18:27:35,Gülbin,YA NE DİYOSUSMMMMM,Text
2024-11-10 18:27:40,Zeynep,İHİHİHİHİHİHİHİHİHİ,Text
2024-11-10 18:28:18,Zeynep,HEYEJAN,Text
2024-11-10 18:29:23,Defne,ABI DIMI DIMI,Text
2024-11-10 18:29:25,Defne,O MAKYAJ DAAAHHH,Text
2024-11-10 18:36:05,Zeynep,ABİ EVET Dİ Mİ,Text
2024-11-10 18:36:07,Zeynep,BAMBAŞKA KARI YA,Text
2024-11-10 18:36:15,Zeynep,VE BAK HEP DİYORUM,Text
2024-11-10 18:36:20,Zeynep,SAÇLARINI TOPLAYINCA,Text
2024-11-10 18:36:23,Zeynep,YÜZÜ ORTAYA ÇIKIYO,Text
2024-11-10 18:36:25,Zeynep,VE,Text
2024-11-10 18:36:27,Zeynep,BAMMMMMBAŞKA,Text
2024-11-10 18:36:34,Azra,normalde,Text
2024-11-10 18:36:35,Zeynep,AÇIK DA ÇOK GÜZEL,Text
2024-11-10 18:36:37,Zeynep,AMA,Text
2024-11-10 18:36:37,Azra,minik cocugumuz,Text
2024-11-10 18:36:39,Azra,asla o yuz yok,Text
2024-11-10 18:36:42,Zeynep,TOPLU BAMBAŞKA,Text
2024-11-10 18:36:43,Azra,ortada,Text
2024-11-10 18:36:44,Azra,BDNCNSNXNSDNWMDK,Text
2024-11-10 18:36:47,Zeynep,ABİ,Text
2024-11-10 18:36:49,Zeynep,ABDLSJDMSJDLSKFLSKDLD,Text
2024-11-10 18:36:50,Zeynep,EVET,Text
2024-11-10 18:36:51,Zeynep,ANDKSJLDKD,Text
2024-11-10 18:36:56,Zeynep,YA KÜÇÇÜCÜK ÇOCUĞUMMMMM,Text
2024-11-10 18:36:59,Zeynep,BOK TANEMMMM,Text
2024-11-10 18:37:01,Zeynep,🥹🥹🥹,Text
2024-11-10 18:37:06,Zeynep,of nasıl özledimmmmm,Text
2024-11-10 18:45:55,Duru,HAHZAJSJAKD KANKA NİYE CRUSHIN ANLAYAAMDIM YA,Text
2024-11-10 18:46:10,Duru,evet??,Text
2024-11-10 18:46:17,Duru,CİDDEEEENNN,Text
2024-11-10 18:46:26,Duru,HAJZJWJZJWJZA KANKA,Text
2024-11-10 18:46:31,Duru,ANLAYAMADIM KARTANESİ,Text
2024-11-10 18:46:46,Duru,OHAAAA MY FAVVEEEEE,Text
2024-11-10 18:46:57,Duru,EVVVEEETTT,Text
2024-11-10 18:47:13,Duru,JAJZJWJZJWKZKWJS,Text
2024-11-10 18:47:33,Duru,ABİ NAAASSSSILL GÜZELSİNİZ İKİNİZ DE,Text
2024-11-10 18:47:50,Duru,ve gülbine bu makyaj cidden innnnannıllmaz yakışmış ‎<This message was edited>,Text
2024-11-10 18:49:39,Duru,dünya için küçük benim için HAŞŞMETLİİİ bir adım,Text
2024-11-10 18:49:50,Duru,🥰🧚🥰🧚,Text
2024-11-10 18:51:30,Duru,kanka valla anlayamadım niye crushın yaaa😭😭😭,Text
2024-11-10 18:51:39,Duru,hayır anlamak için tekrar bakıyorum,Text
2024-11-10 18:51:42,Duru,yine anlamıyorum,Text
2024-11-10 19:13:57,Gülbin,allahımmm ya,Text
2024-11-10 19:14:12,Gülbin,KANKA NASIL ANLAMAIDN,Text
2024-11-10 19:14:16,Gülbin,azıyorummm,Text
2024-11-10 19:14:27,Gülbin,yaaa,Text
2024-11-10 19:14:30,Gülbin,tek farklılık,Text
2024-11-10 19:14:35,Gülbin,gözüme baya siyah kalem sürdüm,Text
2024-11-10 19:14:37,Gülbin,daha az sürüyodum,Text
2024-11-10 19:14:38,Gülbin,andmcmc,Text
2024-11-10 19:14:40,Gülbin,bi de ruj,Text
2024-11-10 19:14:43,Gülbin,gitmediyse,Text
2024-11-10 19:14:50,Gülbin,OHAAAAAA HARİKA,Text
2024-11-10 19:14:56,Gülbin,ÜÇÜNCU SORUŞUN OLMASI,Text
2024-11-10 19:15:05,Gülbin,AY BUNA CEVAP,Text
2024-11-10 19:15:06,Gülbin,AJDMFKFLG,Text
2024-11-10 19:15:07,Gülbin,I FANT,Text
2024-11-10 19:15:15,Gülbin,kanka manyak bi fuckboy ve deli gibi solvu,Text
2024-11-10 19:15:18,Gülbin,solcu,Text
2024-11-10 19:15:19,Gülbin,çok hot,Text
2024-11-10 19:15:32,Gülbin,manyak bi fuckboy tipli yani,Text
2024-11-10 19:15:33,Gülbin,yoksa evli,Text
